author,rating,title,content,updated_date
스뎡뎡,4,만족하면서 쓰구있어요,전부써보진않았지만 내가원할때 바로바로 확인할수있고 간편한거같아서 만족해요^^,2024-07-18T07:29:33-07:00
xboyx79,5,베스트 오브 베스트,좋으네요 사용편리성도 좋고,2024-07-18T06:03:04-07:00
odom0329,5,다른 어플들에 비해 훨씬 쓰기 편함,다른 관련 페이느 은행어플 카드어플보다 훨씬 사용자친화적으로 쓰기 편합니다 ㅎㅎ,2024-07-18T05:46:26-07:00
dianyingmi,5,혜택 많은 어플,"다양한 이벤트가 많아서 자주 이용해요. 매일 캐시백 이벤트도 진행하고 있어요. 카드, 포인트, 자산 등 다양한 기능을 한 곳에 모아 놓아서 사용하기 편리해요.",2024-07-18T04:49:16-07:00
최찰친구,5,KB페이로 결제나 카드 요금 보는 거 편해요,편해서 자주 사용 중입니다,2024-07-18T04:11:30-07:00
지별맘,4,한 번만 깔면 개이득~,"까는게 귀찮아서 미루고 미루었는데~~
빨리 깔아서 쓰는게 개이득입니다~^^",2024-07-18T04:01:46-07:00
나는성공한다욧,5,편리하고 사용중입니다,국민은행만 계속 쑥 사용해봤는데 보기에도 편리하고 실용성도 좋아요 이벤트 참여도 많고 많은 kb와 연동이 되서 좋습니다!,2024-07-18T02:29:00-07:00
제로심,5,앱테크는 케이비페이,앱테크하시는 분들 필수죠 케이비 하세염,2024-07-18T02:22:53-07:00
아나ㅏ언제뜸..,5,너무 간편해서 좋아요,"개인적인 견해로늨 타 은행에 비해 국민은행 어플이 제일 사용하기 편합니다.
한눈에 보기도 편하고 오류같은 경우도 없고 편합니다.모르는 문제는 ai봇채팅도 잘 되어 있어 더욱이 편하게 해결 가능해서 여러모로 유용하게 쓰고 있습니다.",2024-07-18T01:36:24-07:00
냐하냐하냐,5,편해요,이래저래 유용하게 쓰고 있습니다.,2024-07-18T01:28:00-07:00
wooywoo,5,스타뱅킹과 분리하고 잘 쓰고 있습니다,처음에는 왜 이리 번잡하지 했는데...합쳤으면 징짜 정신없었겠네요 카드 본연에 집중하고 페이도 편리하게 잘 쓰고 있습니다.,2024-07-18T00:45:40-07:00
뽁쑹아 뿌끄,5,🥰,"편하게 집에서 많은 일을 할수 있어서 좋았어요
혜택도 많아요",2024-07-18T00:24:00-07:00
동은참지않기,5,좋아요,결제도빠르고 앱도 빠르고 탭도 보기쉽고 찾기 쉽게 되어있어서 편리하게 사용중입니다.,2024-07-17T23:27:34-07:00
짱몬,5,편해요,국민카드는 kbpay 앱 때문에 쓰는듯해요,2024-07-17T23:21:45-07:00
샤오미아이폰,5,편하고 좋아요,직관적이고 편해서 잘 쓰고 있어오ㅜ,2024-07-17T23:20:58-07:00
용가리최고,5,좋아요,이벤트를 많이해서 좋습니다!,2024-07-17T22:52:20-07:00
커트형,5,통합앱 중 최고인듯,자산 결제 카드 등 통합되서 하나의 앱으로 다양한 기능을 사용할수있어 좋고 ux측면에서 많은 고민을 한게 느껴집니다,2024-07-17T22:12:22-07:00
임알콩,5,다 되는 KB PAY,"이벤트,혜택도 많고 결제탭, 자산관리 한눈에 보기 쉽게 잘 되어 있어서 어딜가나 이용하는데 편하고 좋아요. 무의식적으로도 하루에 최소 3-4번은 무조건 kb pay 앱은 꼭 들어가는 것 같아요. 만족도 최상입니다. 개발자님 짱짱맨?짱짱걸?! 아무튼 수고 많으십니다! 최고에요",2024-07-17T20:28:37-07:00
De5&ja!,3,앱리뷰,"기존 앱이 사용하기 더 편합니다. 새로운 앱은 찾아 보기도 불편하고, 복잡해 진 것 같습니다.",2024-07-17T19:52:04-07:00
더큰2,5,잘 사용하고 있습니다,좋아요,2024-07-17T19:25:19-07:00
elllellel,5,좋아요,다른 카드사 어플과 확연히 비교될 정도로 사용하는 몇 년동안 불편함이 없었습니다 👏🏻,2024-07-17T19:19:09-07:00
고쿠50,5,편리한 결제 방법,"결제할때 너무 편리해서 자주 사용하고 있어요
최근 이벤트도 많이해서 오늘도 ooㅈㅇ 에서 얼마 이상결제시 kb pay 1만원 할인 받았어요 ㅎㅎ
앞으로도 자주 이용할 계획입니다^^",2024-07-17T18:19:07-07:00
ㅇㅇ동네형,4,ㅇㅇ,할만함,2024-07-17T17:57:44-07:00
킄ㅌ틐,5,쓰기 편하고 깔끔한 앱인거 같아요!,쓰기 편하고 깔끔한 앱인거 같아요! 결재창도 바로있어서 좋아여,2024-07-17T17:56:32-07:00
ujncth,5,편리합니다,다른 은행사 앱보다 편리해서 자주 쓰네요,2024-07-17T17:56:03-07:00
seizedayeee,4,편하게 사용하고 있어요,kbpay 덕에 결제 및 카드 업무 잘 활용중입니다!!,2024-07-17T16:22:52-07:00
흐에으헤,5,편리하게 잘 사용중입니다,카드 이용내역 혜택 기타등등 잘 사용중이에요,2024-07-17T15:39:22-07:00
후루후루후루,5,깔끔합니다,사용하기 편하네요,2024-07-17T15:20:14-07:00
민트반희,5,이벤트가 다양해서 매일 출첵하게만듭니다 ㅎㅎ,"비록소소한 숫자에 불과한당첨이지만 그래도 이벤트자체가 많아서 응모하는재미라도 있어요
카드종류가 너무 많은것에비해 혜택이 타 카드사에 비해 부족하고 연회비가 비싸요..",2024-07-17T14:09:57-07:00
재밌소라라,5,Kb pay 최고최고,매우 좋아요,2024-07-17T09:00:22-07:00
니아아튵,5,조아요,조아요,2024-07-17T07:31:33-07:00
jms0405,4,포인트,출석 포인트리와 오늘의 퀴즈로 포인트 모으는 재미가 있어요.,2024-07-17T07:12:30-07:00
조별명2,5,은행앱은 이것만 써요,제일 편하고 좋아요 Kb pay앱 때문에 국민은행 주로 쓰다가 그냥 국민만 쭉 쓰고 있습니다 ㅋㅋㅋ,2024-07-17T06:34:12-07:00
용쥬르,5,kb pay 잘 사용하고 있어요^^,사용처 많이 늘려주세요~~,2024-07-17T02:11:59-07:00
할뚜이따~,4,편리하게 사용하고 싶다,"어디나 사용 가능하지 않고 사용할 수 있는 곳이 
한정되어서 아쉬워요. 특히 포인트 챙겨 주셔서 
감사하고 좋네요~^^",2024-07-17T01:16:30-07:00
가상톡톡톡톡톡,5,잘 사용중입니다,"카드내역 확인, 각종 이벤트 참여 등 잘 사용하고있습니다.",2024-07-17T01:01:21-07:00
JaeYoon97,5,늘 함께하는 KB,"KB의 거의 모든 서비스를 사용하고 있는 로열유저입니다. 앱으로 간편하게 많은 일들을 처리하고, 정보를 얻을 수 있어 만족합니다.",2024-07-16T23:47:35-07:00
hwarangjin,5,좋습니다,잘 사용하고 있습니다.,2024-07-16T22:49:15-07:00
기여운빵떠기,3,쓸만합니다,추천용,2024-07-16T22:44:09-07:00
개쉴망,4,편해요,사욘하기푠리해여,2024-07-16T22:19:31-07:00
제제02,4,Kb pay,편의점이나 마트 갈때 지갑없이 핸드폰만 있어도 결제되서 좋았어요. 애플페이처럼 교통카드도 되고 더 많은 곳에서 사용할 수 있으면 좋겠어요!,2024-07-16T22:03:43-07:00
누가가리오,5,잘 사용하고있슺니다,앱 사용시 편리하게 구성을해줘서 잘 사용하고 있습니다 ^^ 앞으도 좋은 서비스 제공해주시길 바랍니다,2024-07-16T22:01:25-07:00
mutant1004,4,kb pay,아이폰 사용자라 삼성페이 및 애플페이가 부럽지만 왠만하면 kb pay로 해결되어 편리하게 사용중입니다. 강추,2024-07-16T21:57:17-07:00
짜장이엄망,5,국민은행 사용자라면 필수,kb페이 꼭 써보세요~ 이벤트도 많고 좋아요 ㅎ,2024-07-16T21:39:24-07:00
우주맘..,5,편해요,사용하기편리해서잘사용하고있습니다,2024-07-16T21:38:02-07:00
혿우동이가나,5,완전 짱짱,편리함이며 오류며 완벽,2024-07-16T21:33:06-07:00
만쭈쭈,5,잘 사용하고 있습니다,앞으로도 좋은 앱 만들어 주세요,2024-07-16T21:18:28-07:00
fiit change,5,좋아요,편해요,2024-07-16T20:23:52-07:00
세뿡ㅋ,5,너무 편리해요,처음엔 그냥 카드결제로 하면 되니까 사용하지 않다가 이벤트로 사용하게 되었는데 쇼핑할때마다 너무 편리합니당 ~~! 포인트 쌓을수 있는 제도도 있고 카드할인이벤트도 많아서 좋아용,2024-07-16T20:21:39-07:00
whyistherethesamenic,5,Error 하나 없는 우리 비비,"KB pay는 NAVER pay 다음으로 이용해봤는데
정말 좋습니다. 이제껏 오류 없이 잘 이용 중이랍니다.",2024-07-16T20:18:08-07:00
땡승에니워,5,리뷰,포인트도 주고 이벤트도 있어 심심하지도 않고 좋습니다! 편리해요,2024-07-16T19:52:48-07:00
오묘,5,좋아요,좋아요,2024-07-16T19:32:24-07:00
타닥타닥 자작나무,4,ㅎㅖ택이벤트안내좋아요,ㅎㅖ택이벤트안내좋아요,2024-07-16T19:30:14-07:00
Hound1012,4,항상,잘 쓰고 있습니다:) 편의점을 자주 애용하는데 가끔 카드를 두고 나와서 결제를 못할뻔 했을 때 KB페이로 집에 갔다오는 불상사를 자주 면했네요ㅠ,2024-07-16T19:11:22-07:00
iop3094,5,굳굳,매일 편리하게 사용하는 kb pay 앱입이다 !!! 👍🏻👍🏻☺️,2024-07-16T19:10:27-07:00
나는엄마다99,5,kb pay 앱 사용 최고,"날마다 들어가서 출첵도 하고 각종 이벤트도 많이 있어서 매일매일 사용하고 있어요. 
타 카드사 앱에 비해 버그도 적고 안정적이에요!! 개발자님 최고",2024-07-16T18:34:32-07:00
호챨스,4,다 좋은데 속도개선필요,속도가 좀 느려요,2024-07-16T18:27:10-07:00
ㅃㅡ음,4,리뷰,케이페이 편하고 좋아요,2024-07-16T17:44:29-07:00
GGHR9,4,편리함의 끝판왕,편리하고 여러가지 정보 및 업무. 이벤트 등 다채롭게 한꺼번에 할수 있어서 좋습니다!,2024-07-16T15:31:02-07:00
오댜오겨,5,최고의앱,아주만족함,2024-07-16T13:59:47-07:00
쿠마81,4,Kbpay 앱 잘쓰고 있습니다~,주 카드가 kb카드라 pc결재시 및 편의점 결재까지는 잘 쓰고 있는데 현장 결재시는 아직 되는지 모르는 가맹점이 많아서 실물 카드 씁니다. 되는 곳이 있다면 홍보를 더 해주세요,2024-07-16T12:43:44-07:00
밤비luv,5,20대때 처음쓴 kb,여전히 쓰고있습니다,2024-07-16T11:45:34-07:00
짬짬뽕,5,이벤트가 다른카드 보다 좋아,다른카드 쓰다가 KBpay써보니이거만쓰게되무이벤트도 많아서 좋음,2024-07-16T10:27:39-07:00
지오지오호,5,편리해요,사용하기 좋아요,2024-07-16T09:17:01-07:00
준동생,5,어플 오랜 시간 사용 후 후기,"놓칠 수 있는 국민은행 이벤트를 보기 쉽게 정리되어 있어 좋았고 알림설정 할 경우 많은 이벤트를 참여할 수 있었다 
Kb pay 어플로 카드 별 실적 조회 , 많은 포인트리 적립가능 등 유용하게 잘사용중이다",2024-07-16T08:42:19-07:00
J.S-2,5,베타긴 하지만 ios18도 지원해주셨으면 좋겠습니다,강종버그 있습니다,2024-07-16T07:39:22-07:00
하늘경치,5,kb pay 사용후기,화면도 깔끔하고 결제하기도 쉬워서 만족합니다,2024-07-16T07:17:29-07:00
미하야,5,kb페이 좋아요,kb페이 이제 없으면 안될 그런앱입니다. 다양한 혜택환전도 되고 너무 좋아졌어요 추후 다른 페이처럼 사용 가맹점이 많았으면 좋겠어요 참 이벤트도 많아서 강추합니다,2024-07-16T07:00:23-07:00
푸동푸딩,5,젛아요,좋습니다 ㅎㅎ,2024-07-16T05:36:41-07:00
혼또니혼또니,4,Kbpay,이벤트가 많아서 좋아요 국민은행 어플 통합하면 좋겠어요,2024-07-16T05:05:40-07:00
선배가국은,5,Kb페이 최고,"안녕하세요 kbpay를 정말 잘 사용하고있습니다!
한가지 건의 드릴게 있습니다!
아이폰의 단축어로 kbpay 알파원카드관리를 설정할 수 있게 해주시면 너무 좋을 것 같습니다!
우리카드는 단축어를 지원하는 중이더라구요 ㅎㅎ…",2024-07-16T04:30:50-07:00
함뿌,5,다른 은행 카드사 보다 편리,매일 들어가서 사용 중,2024-07-16T04:24:23-07:00
저요요요요용,5,kb pay앱,저는 카드 하나만 들고다녔었는데 pay앱 있으면 너무편해용 몇년째 사용중임 굳!!!,2024-07-16T04:15:12-07:00
mimineko75,5,KBpay,매일 카드를 사용할 때마다 체크하고 있습니다. 다양한 할인 정보가 있거나 편리합니다.,2024-07-16T03:43:57-07:00
키무뉴진상,5,Kbpay,"편리하게
결제되서 너무 좋아요",2024-07-16T02:54:24-07:00
강포올,5,편해요,잘 사용하고 있습니다,2024-07-16T00:40:08-07:00
순수사랑,4,Kb pay앱 사용기,"앱 설치가 쉽고 구동헐 때 다른 페이앱 보다 가볍게 열리는 것 같아 폰 기종이 좀 느린데도 잘 실행됩니다
따로 카드 어플을 설치하지 않아도 카드 내역이나 결재금액을 알 수 있고 바로 결재도 가능해서 편리하네요
Kb카드 쓴다면 kb pay앱 좋네요",2024-07-16T00:31:52-07:00
자영ㅇ수,5,너무 편합니다,제곧내,2024-07-15T22:53:13-07:00
알랑꾸,5,잘 쓰고 있어요,👍 한번에 볼 수 있어서 좋아요,2024-07-15T22:09:38-07:00
SeoJohnny,5,갈수록 편하고 유용해집니다,"초기부터 사용해온 사용자 입니다. 초기에는 기존에 느리고 답답했던 뱅킹앱들 사이에서 빠릿빠릿한거만으로도 매력을 느꼈는데, 날이갈수록 서비스는 많아지는데 퍼포먼스를 유지하고있다는게 감명깊습니다.
앞으로도 변치말고 좋은 앱으로 길이 남아주세요!",2024-07-15T21:55:34-07:00
삼송의아침,5,은행앱 중 가장 많이 쓰는 앱,"다른 앱에 비해 사용이 간편하고
여러 할인등도 많아서 아주 좋습니다",2024-07-15T21:30:06-07:00
메히까났,4,Kb pay 사용 후기,이벤트가 많고 페이 포인트를 다른 곳에서 현금처럼 사용할 수 있어 좋아요,2024-07-15T21:20:08-07:00
상남아파트,5,사용하기 편리해요,"앱이 사용하기 편리하고 이벤트도 다양하고 좋아요
오류도 나지않고 속도도 빨라 불편함이 크게 없어요",2024-07-15T21:15:00-07:00
뿌뽀뿟뽕,4,편해여,"근데 가끔 결제 안되는곳이 있어요 
버스도 되면 좋울텐데",2024-07-15T21:03:58-07:00
Thor__,5,너무 좋아요,사업 번창하세요,2024-07-15T20:38:50-07:00
베로니카82,5,국내에서나 국외에서나 정말 유용한 앱이네요,여행을 자주 다니는데 국민앱이 있어 정말 편리해요. 바로 확인도 가능하고 환전도 가능하고 ^^ 국민 사랑합니다,2024-07-15T20:33:31-07:00
굳23,5,유용한 KB pay,"아이를 챙기다보면 지갑을 두고 외출하는 경우가 많은데 그 때 마다 KB pay가 구세주였네요. 큰 마트나 프랜차이즈는 바코드 결제가 가능해서 지갑없이 밥도 먹고 장도 봤어요. 이제 지갑 있어도 종종 사용할 듯 합니다.
편리해요",2024-07-15T19:49:44-07:00
cher9050,4,수고많아요,안전하게 잘쓰게해주세요,2024-07-15T19:12:12-07:00
깡규날다,5,매우 잘 활용하고 있습니다,"매일매일
출석체크와 퀴즈.. 다양한 정보와 결제까지..
정말 잘 활용하고 있습니다!",2024-07-15T19:10:08-07:00
하이헤리엇 맘,5,kb pay 편리한 생활,kb pay 편리한 생활,2024-07-15T19:04:59-07:00
곽채민,5,굿,굿,2024-07-15T17:59:29-07:00
스카리워커,4,ui가 직관적이에요,사용하기 간편해요.,2024-07-15T17:56:33-07:00
justgreat!,5,KBPay 아주 편해요!,아주 편하게 사용하고 있습니다만 아직도 “KBPay 되나요?“라고 물어야 하는데가 많은 것이 좀 불편합니다. 어디서나 마음껏 사용할 수 있을 때가 조속히 오기를 기대합니다.,2024-07-15T17:22:41-07:00
토미아련,5,좋아요,앱잘쓰고있어요 편하고 빠르고 쉽게 볼수있어 다른 어플보다 편리해요,2024-07-15T17:17:14-07:00
공룡우비닝,5,국민 페이 최고!!,이벤트도 많고 항상 잘 애용하는 어플이에요~~ 렉도 없고 속도도 빨라서 좋습니당 다른은행보다 확실히 국민이 최고인듯요,2024-07-15T08:51:53-07:00
분석자,5,Kb pay 출첵하느라,"하루하루 규칙적으로 살아가게 됩니다.
9시에 출첵하고 10시에 퀴즈 풀고 12시에 5원받고 
포인트받는 재미가 쏠쏠하네요 ㅎ",2024-07-15T07:13:59-07:00
geeksmo,4,탭이 많아 헷갈리지만,그래도 쓸만합니다.,2024-07-15T07:13:07-07:00
올림픽공원!!,5,정말 잘 사용하고있어요,구성도 좋고 쓰기 편하게 잘되어있어요 조금만 더 빠릿하면 정말 좋을텐데 그건 제 욕심이겠죠?? ㅎㅎ,2024-07-15T07:08:21-07:00
디즈니몬스터,5,Kbpay편리해요!,"국민카드를 오래 사용해서 그런지, 앱이 익숙하고 사용하기 편리해요!",2024-07-15T06:21:13-07:00
쾌변의여인,4,매일들어오는카드앱,"카드사용한지20년이넘었지만
이렇게 매일들어오는 앱은 국민은행앱이 전무후무
합니다. 사업적인면으로도 필요한것만 골라 확인하기가 너무 좋구요. 경품 이벤트라던지 일상에 필요한
알짜정보들이 그냥 지나치는것들이 너무 많더라구요.
몰라서 못받아간다고나 할까요. 들어오면 이익입니다.
꼭 들어오셔서 출석체크 하시고 10시에 문제푸시고
이벤트 확인하시고 응모하고 가세요. 한두달에 하나는
걸려요!!",2024-07-15T05:51:36-07:00
밥먹는펭슈,5,깔끔해서 쓰기 편리함,너무 좋아요!! 잘 사용하고있습니다 =),2024-07-15T05:35:54-07:00
어혀ㅑㅏㅊㅇ,5,딱 원하는 것만 있어서 좋아요...,"다른 카드 앶도 쓰는데 뭐가 너무 많고,,,소비 내역이 안나와서 답답핵는데 국민 앱은 소비를 얼마나 햇는지 바로 보여줘서 너무 좋아요",2024-07-15T05:17:40-07:00
Sedf02669!,5,포인트 쏠쏠,"국민카드 포인트 모이는 재미로 매일매일
접속합니다. 예전에 스타샵으로도 많이 모았는데 요즘은 주변 가맹점이 줄어서 덜 쓰게 됩니다 ㅠㅠ 좀 늘려주세요 !!!!! 🙄",2024-07-15T04:56:35-07:00
리뷰어스트라,5,사용하기 편해요,다양한 프랜차이즈 지점들에서 사용하기 편하고 좋습니다.,2024-07-15T04:46:12-07:00
지음지교,5,kb페이로 할인,이벤트창에서 가끔 할인적립뜨는데 쏠쏠하게받고있어요 부산가서 워터파크할인도 많이받아서 좋아요,2024-07-15T04:39:25-07:00
미딘공주,5,어플시스템이 잘되어있습니다,만족도도 높게 평가할정도로 제가 진짜 리뷰 이런거 안남기는데 앱자체가 보기쉽게 나눠져있어서 페이로 바로 결제할때 들어가서 쓰기 좋고 혜택도 짱입니다!,2024-07-15T04:07:59-07:00
행복한손바닥,5,KB pay앱 간편하게 좋습니다,"입대하면서 나라사랑카드로 처음 KB를 사용했습니다.
인터넷 쇼핑을 할 때 KB pay앱으로 결제 시 간편하게 할 수 있어 매우 편합니다!",2024-07-15T03:47:40-07:00
비둘기대장^^,5,잘 사용하고 있습니다,아주 잘 사용하고 있습니다,2024-07-15T03:47:31-07:00
2개월사용-키미,5,편리한 사용,앱사용이 직관적이고 편리해요.  로딩도 안걸려서 좋습니다,2024-07-15T03:33:36-07:00
굥돌이,5,굿굿,버벅 거리지도 않고 잘 쓰는 중입니다,2024-07-15T03:10:05-07:00
ㅎㅎㅇ오ㅓㅓ,5,좋아요,아주좋아요,2024-07-15T02:44:36-07:00
호호호핫,5,잘 쓰고 있어요,간편하게 잘 쓰고 있어요,2024-07-15T02:15:06-07:00
모난바퀴,5,좋습니다.,솔직히 다른 카드사 앱에 비해 좋아요 KB,2024-07-15T02:06:44-07:00
다이나믹인생,4,통합되어 이것저것 기능도늘었고,전 대체적으로 만족합니다^^,2024-07-15T01:55:31-07:00
밍구스90,4,좋아요,편하고 깔끔하여 사용하기 좋아요,2024-07-15T01:25:42-07:00
기맺,5,최고입니다.,혜택도 많고 사용도 편리해서 주로 사용하는 카드앱입니다.강추합니다.,2024-07-15T01:21:41-07:00
ragewakk,5,잘 쓰고있어요,혜택도 좋고 편의성도 좋아서 잘 쓰고 있어요,2024-07-15T00:50:36-07:00
재미있게사는,5,국민카드 결제시 필수앱!!!,"국민카드 이용할 때 편리하게 사용하고 있어요~ 오프라인이나 온라인에서 쉽게 결제가능하고, 이벤트도 많이 해서 좋아요😊 다 같이 KB pay 이용합시다!!",2024-07-15T00:31:43-07:00
Ledbhaqj,5,잘쓰고있습니다,통합해서 편하네여,2024-07-14T23:43:06-07:00
여자용,5,페이와 카드앱 결합,"이게 앱 하나로 돼서
편한 면도 있는데
메뉴가 굉장히 많아져서 좀 복잡하게 느껴지기도 해요. 
예전 카드앱이 따로 있을 때는
부모님 카드앱에 제 폰으로 로긴하여
봐 드릴 수도 있었는데
이젠 1폰당 1명의의 로그인밖에 안 되는 게
좀 아쉬워요. 
그 외엔 다 좋아요",2024-07-14T23:42:14-07:00
akcxwe,3,오류,오류가 잦아요,2024-07-14T23:06:20-07:00
benism****,4,좋아요,"국민 관련 앱이 너무 많지만 그래도 뭐 쓰는데 힘들지 않습니다
가끔 앱 오류로 인해 튕기지만 다른 은행, 카드앱과 비슷해요",2024-07-14T23:05:52-07:00
라라2266,5,좋으다,"안드로이드에서 좀더쓰기편하고 좋음
아이폰도 괜츈",2024-07-14T22:34:52-07:00
루키영,5,"사용, 관리 아주 좋아요^^","앱에 접근성, 가독성 모두 좋아요^^ 아이폰이라 모든 기능을 쓸 수 없어 아쉽지만 카드 관리, 이벤트 관리, 쿠폰 관리 넘 아끼는 페이앱이예요..",2024-07-14T21:47:52-07:00
ㅇ다앙,5,👍,잘쓰고있습니다,2024-07-14T20:45:03-07:00
(홍홍)ㅋ,5,KB이용하면강추,"매달 이벤트 참여로 포인트 적립 쏠쏠하네요
더 많은 이벤트 참여할수있게 부탁해요~!",2024-07-14T20:28:56-07:00
babysoul13,5,편리해요,다른 타 은행들보다 복잡하지도 않고 직관적으로 사용하기 좋아요,2024-07-14T20:11:43-07:00
아영.,5,Kb pay 어플,국민은행 카드만 10년 넘게 사용하고 있는데 익숙해서인지 모르겠지만 가장 편하고 잘 사용하고 있어요~~ 이벤트도 종종 하고 좋은 것 같아요.,2024-07-14T20:02:46-07:00
